prov_id,names,owner,population
14694,Gejiu; Gèjiù,PRC,197814
14695,Mengzi; Méngzì,PRC,
14696,Qujing; Qūjìng,PRC,701652
14697,Songming; Sōngmíng,PRC,63235
14700,Haikou; Hǎikǒu,PRC,73175
14702,Sanya; Sānyà,PRC,421522
14705,Shenzen; Shēnzhèn,PRC,
14707,Zhongshan; Zhōngshān,PRC,66367
14708,Foshan; Fóshān,PRC,
14711,Zhanjiang; Zhànjiāng,PRC,463739
14712,Maoming; Màomíng,PRC,584253
14713,Shantou; Shàntóu,PRC,10579303
14715,Chaozou; Cháozhōu,PRC,
14716,Jieyang; Jiēyáng,PRC,
14717,Qingyuan; Qīngyuăn,PRC,
14719,Zhaoqing; Zhàoqìng,PRC,592201
14723,Guigang; Guìgăng,PRC,261422
14725,Liuzhou; Liŭzhōu,PRC,1318051
14728,Guilin; Guìlín,PRC,965076
14739,Delingha; Délìnghā; Dêrlinka,PRC,
14749,Xining; Xīníng; Zi-ling,PRC,1423665
14759,Jiayuguan; Jiāyùguān,PRC,199681
14762,Lanzhou; Lánzhōu,PRC,2689402
14766,Tianjin; Tiānjīn,PRC,7330648
14771,Bejing; Běijīng,PRC,18150576
14777,Yinchuan; Yínchuān,PRC,1913287
14779,Zhongwei; Zhōngwèi,PRC,173279
14780,Chengdu Tianfu International Airport; Chéngdū Tiānfǔ Guójì Jīchǎng,PRC,
14784,Deyang; Déyáng,PRC,810107
14785,Yibin; Yíbīn,PRC,234841
14789,Luzhou; Lúzhōu,PRC,446058
14790,Mianyang; Miányáng,PRC,538166
14792,Nanchong; Nánchōng,PRC,
14798,Hechuan; Héchuān,PRC,273191
14801,Jiangjin; Jiāngjīn,PRC,
14802,Wanzhou; Wànzhōu,PRC,395844
14804,Kaizhou; Kāizhōu,PRC,105588
14807,Guiyang; Guìyáng,PRC,129943
14817,Zunyi; Zūnyì,PRC,
14821,Changsha; Chángshā,PRC,3246971
14825,Zhuzhou; Zhūzhōu,PRC,1005568
14827,Yueyang; Yuèyáng,PRC,120188
14828,Hengyang; Héngyáng,PRC,809271
14829,Yiyang; Yìyáng,PRC,86028
14830,Shenmu; Shénmù,PRC,274814
14831,Xi'an; Xī'ān,PRC,5298992
14832,Xianyang; Xiányáng,PRC,564731
14835,Xi'an Xianyang International Airport; Xī'ān Xiányáng Guójì Jīchǎng,PRC,
14841,Baoji; Băojī,PRC,773901
14848,Taiyuan; Tàiyuán,PRC,4332180
14849,Jinzhong; Jìnzhōng,PRC,445102
14850,Changzhi; Chángzhì,PRC,590098
14851,Datong; Dàtóng,PRC,1571547
14854,Alaša Jegün; Alxa Left; Ālāshàn Zuŏ,PRC,
14857,Baotou; Bugutu; Bāotóu,PRC,1645072
14860,Hohhot; Hūhéhàotè; Kökeqota,PRC,2029813
14870,Jiagedaqi; Jiāgédáqí,PRC,
14873,Xuguit; Yakeshi; Yákèshí,PRC,
14875,Jalaid; Zhalaite; Zhālàitè,PRC,69540
14876,Ulahan; Ulanhot; Wūlánhàotè,PRC,221373
14877,Jarud; Zhalute; Zhālŭtè,PRC,54968
14878,Linsi; Linxi; Línxī,PRC,
14879,Chifeng; Chìfēng; Ulaganqada,PRC,549177
14881,Fushun; Fŭshùn,PRC,852128
14885,Shenyang Taoxian International Airport; Shěnyáng Táoxiān Guójì Jīchǎng,PRC,
14887,Panjin; Pánjĭn,PRC,577712
14889,Jilin; Jílín,PRC,
14890,Changchun; Chángchūn,PRC,3519692
14895,Harbin; Hā'ĕrbīn,PRC,4591886
14897,Harbin Taiping International Airport; Hārbīn Tàipíng Guójì Jīchǎng,PRC,
14900,Daqing; Dàqìng,PRC,421411
14901,Qiqihar; Qíqíhā'ĕr,PRC,901649
14902,Mohe; Mòhé,PRC,
14904,Zhaodong; Zhàodōng,PRC,471428
14905,Beian; Bĕi'ān,PRC,109509
14907,Hailun; Hăilún,PRC,124959
14910,Tangshan; Tángshān,PRC,2651179
14913,Zhangjiakou; Zhāngjiākŏu,PRC,587854
14914,Handan; Hándān,PRC,2099937
14916,Xingtai; Xíngtái,PRC,139787
14917,Langfang; Lángfāng,PRC,512854
14918,Baoding; Băodìng,PRC,883758
14920,Xushui; Xúshuĭ,PRC,
14922,Gaodeidian; Gāobēidiàn,PRC,186474
14923,Shijiazhuang; Shíjiāzhuāng,PRC,3100270
14926,Ningjin; Níngjìn,PRC,71337
14927,Dingzhou; Dìngzhōu,PRC,240736
14930,Qingdao Jiaodong International Airport; Qīngdǎo Jiāodōng Guójì Jīchǎng,PRC,
14931,Weihai; Wēihăi,PRC,535089
14933,Yantai; Yāntái,PRC,
14935,Weifang; Wéifāng,PRC,961428
14936,Shouguang; Shòuguāng,PRC,350722
14937,Heze; Hézé,PRC,450572
14938,Zaozhuang; Zăozhuāng,PRC,200465
14939,Jining; Jìníng,PRC,849585
14940,Zoucheng; Zōuchéng,PRC,462609
14944,Zouping; Zōupíng,PRC,233401
14945,Zibo; Zībó,PRC,1680283
14946,Qingzhou; Qīngzhōu,PRC,338584
14947,Rizhao; Rìzhào,PRC,459144
14950,Linyi; Línyí,PRC,1555397
14951,Liaocheng; Liáochéng,PRC,530299
14952,Qufu; Qŭfù,PRC,243583
14954,Dongying; Dōngyíng,PRC,126739
14955,Tai'an; Tài'ān,PRC,707595
14956,Yichang; Yíchāng,PRC,1573289
14957,Xiangyang; Xiāngyáng,PRC,938344
14959,Shiyan; Shíyàn,PRC,1129747
14960,Jingzhou; Jīngzhōu,PRC,625685
14963,Wuhan; Wŭhàn,PRC,8079484
14966,Ezhou; Èzhōu,PRC,583820
14967,Huanggang; Huánggāng,PRC,
14968,Wuhan Tianhe International Airport; Wǔhàn Tiānhé Guójì Jīchǎng,PRC,
14971,Zhongxiang; Zhōngxiáng,PRC,157863
14972,Anyang; Ānyáng,PRC,1736590
14973,Shangqiu; Shāngqiū,PRC,779507
14974,Xinyang; Xìnyáng,PRC,350067
14975,Nanyang; Nányáng,PRC,768610
14976,Zhengzhou; Zhèngzhōu,PRC,5126112
14978,Luoyang; Luòyáng,PRC,1603585
14980,Kaifeng; Kāifēng,PRC,1296334
14982,Zhoukou; Zhōukŏu,PRC,788576
14983,Xuchang; Xŭchāng,PRC,1821624
14984,Zhumaidan; Zhùmădiàn,PRC,909144
14985,Xinxiang; Xīnxiāng,PRC,870471
14986,Pingdingshan; Píngdĭngshān,PRC,703495
14987,Xinzheng; Xīnzhèng,PRC,311647
14988,Fangcheng; Fāngchéng,PRC,75931
14991,Luohe; Luòhé,PRC,1183149
14992,Chongming; Chóngmíng,PRC,135058
14993,Shanghai Pudong International Airport; Shànghǎi Pǔdōng Guójì Jīchǎng,PRC,
14996,Xuzhou; Xúzhōu,PRC,1310475
14997,Lianyungang; Liányúngăng,PRC,
14998,Pizhou; Pīzhōu,PRC,
14999,Suqian; Sùqiān,PRC,957665
15000,Shuyang; Shùyáng,PRC,363144
15001,Huaian; Huái'ān,PRC,54056
15002,Suzhou; Sūzhōu,PRC,
15003,Changzhou; Chángzhōu,PRC,2772878
15004,Wuxi; Wúxī,PRC,53095
15006,Zhenjiang; Zhènjiāng,PRC,782534
15008,Nantong; Nántōng,PRC,2608604
15009,Yangzhou; Yángzhōu,PRC,699843
15010,Taizhou; Tàizhōu,PRC,
15011,Yancheng; Yánchéng,PRC,1211454
15013,Fuyang; Fùyáng,PRC,422210
15014,Bengbu; Bèngbù,PRC,671789
15015,Huainan; Huáinán,PRC,
15016,Wuhu; Wúhú,PRC,2137949
15017,Hefei; Héféi,PRC,5646049
15019,Feixi; Féixī,PRC,
15021,Luan; Lù'ān,PRC,891648
15022,Suzhou; Sùzhōu,PRC,
15023,Mingguang; Míngguāng,PRC,
15024,Yingshang; Yĭngshàng,PRC,90278
15026,Feidong; Féidōng,PRC,
15028,Ganzhou; Gànzhōu,PRC,1476966
15030,Jiujiang; Jiŭjiāng,PRC,570903
15031,Shangrao; Shàngráo,PRC,613471
15032,Nanchang; Nánchāng,PRC,3641447
15038,Pingxiang; Píngxiāng,PRC,501237
15039,Xinyu; Xīnyú,PRC,851536
15040,Yichun; Yíchūn,PRC,
15042,Jinjiang; Jìnjiāng,PRC,
15044,Quanzhou; Quánzhōu,PRC,3384624
15045,Fuqing; Fúqīng,PRC,378882
15048,Zhangzhou; Zhāngzhōu,PRC,1535556
15049,Nan'an; Nán'ān,PRC,134905
15050,Sanming; Sānmíng,PRC,243815
15051,Putian; Pútián,PRC,2463177
15052,Rui'an; Ruì'ān,PRC,
15053,Wenzhou; Wēnzhōu,PRC,3838182
15054,Yueqing; Yuèqīng,PRC,1135366
15057,Ningbo; Níngbō,PRC,2953172
15058,Cixi; Cíxī,PRC,1459131
15061,Yuyao; Yúyáo,PRC,624779
15062,Shaoxing; Shàoxīng,PRC,
15064,Jiaxing; Jiāxīng,PRC,659472
15065,Huzhou; Húzhōu,PRC,431049
15068,Yiwu; Yìwū,PRC,718657
15069,Jinhua; Jīnhuá,PRC,1195207
7107,Ram'allah; Ramallah; Rām Allāh,PST,1054623
14192,Al-Khalīl; Hebron; Ḥeḇrōn,PST,414422
15838,Ad-Dawḥah; Doha,QAT,1980416
1175,Hualien; Huālián,ROC,137533
7186,Taipei; Táiběi,ROC,9686521
7214,Hsinchu; Xīnzhú,ROC,713497
11959,Taichung; Táizhōng,ROC,2318377
12068,Tainan; Táinán,ROC,1010792
15072,Jincheng; Jīnchéng,ROC,
15075,Taitung; Táidōng,ROC,67626
15076,Gāoxióng; Kaohsiung,ROC,2294772
15077,Yilan; Yílán,ROC,
15078,Taoyuan International Airport; Táoyuán Gúojì Jīchǎng,ROC,
15079,Chiayi; Jiāyì,ROC,460979
1054,Chinju; Jinju,ROK,
1081,Gumi; Kumi,ROK,
1100,Ch'ungju; Chungju,ROK,
1177,Cheju; Jeju,ROK,
4056,Busan; Pusan,ROK,3263408
4086,Gyeongsang; Kyŏngsang,ROK,
4103,Yeongju; Yŏngju,ROK,
4126,Namwon; Namwŏn,ROK,
7021,Gangneung; Kangnŭng,ROK,118784
7125,Seoul; Sŏul,ROK,22261692
7204,Asan,ROK,
7221,P'yŏngt'aek; Pyeongtaek,ROK,159972
9936,Ch'unch'ŏn; Chuncheon,ROK,229165
11948,Mokp'o; Mokpo,ROK,
11977,Gunsan; Kunsan,ROK,
11992,Seosan; Sŏsan,ROK,
12060,Ch'angwŏn; Changwon,ROK,668434
12085,Sunch'ŏn; Suncheon,ROK,
14612,Inch'ŏn; Incheon,ROK,
14614,Goyang; Koyang,ROK,
14616,Gimhae Gukjegonghang; Gimhae International Airport; Kimhae Kukchegonghang,ROK,
14617,Ulsan,ROK,887568
14618,Gyeongju; Kyŏngju,ROK,
14619,Daegu; Taegu,ROK,2300085
14621,Inch'ŏn Kukchegonghang; Incheon Gukjegonghang; Incheon International Airport,ROK,
14622,Wonju; Wŏnju,ROK,218041
14623,Gwangju; Kwangju,ROK,1428492
14625,Daejeon; Taejŏn,ROK,1504229
14626,Ch'ŏngju; Cheongju,ROK,
14627,Chech'ŏn; Jecheon,ROK,
14628,Chŏnju; Jeonju,ROK,631782
657,Mangalia,ROM,
662,Lugoj,ROM,
687,Tulcea,ROM,
723,Vaslui,ROM,
744,Suceava,ROM,89152
746,Satu Mare; Szatmárnémeti,ROM,79655
818,Slatina,ROM,57761
3630,Băilești,ROM,
3639,Pitești,ROM,147709
3645,Târgu Jiu,ROM,63417
3663,Ploiești,ROM,187350
3676,Brassó; Brașov,ROM,230438
3689,Csíkszereda; Miercurea Ciuc,ROM,
3696,Nagyvárad; Oradea,ROM,164899
3728,Piatra Neamț,ROM,70378
6658,Giurgiu,ROM,
6677,Călărași,ROM,
6679,Nagyszeben; Sibiu,ROM,134213
6682,Arad,ROM,120149
6729,Bârlad,ROM,
6747,Bacău,ROM,129974
6761,Rădăuți,ROM,
9617,Bucharest; București,ROM,1971350
9619,Deva; Déva,ROM,
9651,Buzău,ROM,93987
9668,Sepsiszentgyörgy; Sfântu Gheorghe,ROM,
9670,Marosvásárhely; Târgu Mureș,ROM,127546
9685,Beszterce; Bistrița,ROM,52236
9687,Zalău; Zilah,ROM,
9701,Focșani,ROM,70273
11534,Botoșani,ROM,98975
11592,Resicabánya; Reșița,ROM,
11603,Oltenița,ROM,
11622,Alba Iulia,ROM,
11636,Brăila,ROM,162041
11639,Medgyes; Mediaș,ROM,
11652,Râmnicu Sărat,ROM,
11655,Onești,ROM,
11657,Drobeta-Turnu Severin,ROM,81560
11676,Baia Mare; Nagybánya,ROM,100934
14457,Cluj-Napoca; Kolozsvár,ROM,321095
15127,Constanța,ROM,273012
15132,Aeroportul Internațional Henri Coandă; Henri Coandă International Airport,ROM,
15133,Craiova,ROM,260150
15134,Galați,ROM,232217
15135,Iași,ROM,304851
15136,Temesvár; Timișoara,ROM,335525
13364,Gisenyi,RWA,
15943,Kigali,RWA,1621760
15251,Tifariti; Tyfāriti,SHW,
541,Nitra,SLO,55299
581,Poprad,SLO,
3537,Banská Bystrica,SLO,60513
3550,Prešov,SLO,77203
6573,Košice,SLO,223173
9551,Žilina,SLO,66636
9692,Trnava,SLO,56412
14080,Bratislava,SLO,310204
14082,Letisko M. R. Štefánika; M. R. Štefánik Airport,SLO,
596,Maribor,SLV,80272
3631,Kranj,SLV,
6672,Murska Sobota,SLV,
9596,Celje,SLV,
13851,Ljubljana,SLV,252736
13855,Koper,SLV,
14121,San Marino,SNM,
9626,Tchinval; Tskhinvali,SOS,
45,Yurya,SOV,
72,Konosha,SOV,
73,Shar'ya; Sharya,SOV,
75,Vozhega,SOV,
85,Bezhetsk,SOV,
110,Valday,SOV,
123,Gainy,SOV,
126,Kingisepp,SOV,
155,Segezha,SOV,
164,Buy,SOV,
166,Vytegra,SOV,
186,Kotlas,SOV,
206,Chaykovsky,SOV,
214,Gus-Khrustalny,SOV,
231,Uglich,SOV,
232,Morshansk,SOV,
252,Rostov,SOV,
257,Kuznetsk,SOV,68549
260,Arsk,SOV,
272,Kirovo-Chepetsk,SOV,54225
286,Inza,SOV,
291,Birsk,SOV,
300,Belyov,SOV,
305,Uva,SOV,
315,Starodub,SOV,
324,Saransk,SOV,298291
326,Vol'sk; Volsk,SOV,
328,Livny,SOV,50685
335,Gagarin,SOV,
340,Tambov,SOV,310658
348,Sovetsk; Tilsit; Tilžė; Tylża,SOV,
370,Glazov,SOV,82436
371,Unecha,SOV,
376,Zubova Polyana,SOV,
398,Pochep,SOV,
437,Kalach,SOV,
457,Shchigry,SOV,
487,Mikhaylovka,SOV,
509,Morozovsk,SOV,
534,Stary Oskol,SOV,100351
580,Kurchatov,SOV,
664,Dalnerechensk,SOV,
666,Shali,SOV,
714,Cherkessk,SOV,137895
719,Gelendzhik,SOV,
728,Terekli-Mekteb,SOV,
735,Armavir,SOV,178118
750,Yeysk,SOV,58632
759,Yashkul; Yashkul',SOV,
775,Sal'sk; Salsk,SOV,57098
855,Okha,SOV,
1294,Petukhovo,SOV,
1305,Sterlitamak,SOV,240965
1336,Krasnokamsk,SOV,
1369,Prokop'yevsk; Prokopyevsk,SOV,
1378,Kumertau,SOV,
1380,Chernushka,SOV,
1387,Yalutorovsk,SOV,
1399,Severo-Kurilsk,SOV,
1450,Akhty,SOV,
1676,Shagonar,SOV,
1684,Salekhard,SOV,53827
1718,Asino,SOV,
1735,Ust'-Kut; Ust-Kut,SOV,
1750,Irbit,SOV,
1768,Salym,SOV,
1779,Belokurikha,SOV,
1794,Aleysk,SOV,
1812,Khanty-Mansiysk,SOV,65656
1845,Tynda,SOV,
1876,Tayshet,SOV,
2356,Petrozavodsk,SOV,217903
2999,Vyshny Volochyok,SOV,
3033,Kondopoga,SOV,
3065,Bereznik,SOV,
3102,Luza,SOV,
3116,Nerekhta,SOV,
3130,Plesetsk,SOV,
3140,Tikhvin,SOV,
3143,Krasny Kholm,SOV,
3154,Kirillov,SOV,
3155,Zheshart,SOV,
3177,Demyanovo,SOV,
3187,Sortavala,SOV,
3199,Lebedyan; Lebedyan',SOV,
3216,Otradny,SOV,
3226,Dyatkovo,SOV,
3240,Ivanovo-Severnyy,SOV,
3246,Novospasskoye,SOV,
3265,Buguruslan,SOV,
3266,Zemetchino,SOV,
3268,Kovrov,SOV,122872
3276,Barysh,SOV,
3292,Shchyokino,SOV,
3315,Volzhsk,SOV,
3317,Nikolsk,SOV,
3321,Ostashkov,SOV,
3335,Bryansk,SOV,131385
3344,Toropets,SOV,
3346,Yelets,SOV,71183
3352,Sergach,SOV,
3356,Skopin,SOV,
3357,Buzuluk,SOV,65616
3362,Yartsevo,SOV,
3363,Omutninsk,SOV,
3371,Kovylkino,SOV,
3376,Yefremov,SOV,
3377,Obninsk,SOV,104005
3387,Kasimov,SOV,
3431,Veshenskaya,SOV,
3443,Zimovniki,SOV,
3490,Novouzensk,SOV,
3519,Millerovo,SOV,
3527,Liski,SOV,
3529,Volgograd,SOV,632650
3566,Borisoglebsk,SOV,57845
3580,Kursk,SOV,278148
3587,Egorlykskaya,SOV,
3672,Urus-Martan,SOV,
3682,Khasavyurt,SOV,207881
3720,Maykop,SOV,124382
3739,Svetlaya,SOV,
3748,Ipatovo,SOV,
3765,Tikhoretsk,SOV,62800
3787,Spassk-Dal'ny; Spassk-Dalny,SOV,
3963,Lidoga,SOV,
3977,Ussuriysk,SOV,129677
4209,Zavodoukovsk,SOV,
4242,Kargapole,SOV,
4261,Gay,SOV,
4311,Beloretsk,SOV,66427
4354,Salavat,SOV,93693
4400,Sarapul,SOV,81805
4659,Tobol'sk; Tobolsk,SOV,58512
4669,Labytnangi,SOV,
4677,Borzya,SOV,
4681,Belyi Yar,SOV,
4690,Minusinsk,SOV,55421
4719,Krasnokamensk,SOV,
4724,Achinsk,SOV,77038
4726,Aldan,SOV,
4728,Petropavlovsk-Kamchatskiy,SOV,
4743,Yakutsk,SOV,139152
4766,Khyagt,SOV,
4789,Tayga,SOV,
4800,Gorno-Altaysk,SOV,
4803,Biysk,SOV,162866
4806,Karasuk,SOV,
4813,Tavda,SOV,
4817,Surgut,SOV,68952
4827,Kargasok,SOV,
4859,Svetlogorsk,SOV,
6095,Kirishi,SOV,
6135,Furmanov,SOV,
6143,Poshekhonye,SOV,
6149,Uren,SOV,
6167,Rybinsk,SOV,
6175,Kostomuksha,SOV,
6181,Kandalaksha,SOV,
6224,Urzhum,SOV,
6226,Syzran; Syzran',SOV,111241
6231,Murom,SOV,95975
6242,Opochka,SOV,
6243,Desnogorsk,SOV,
6246,Neftekamsk,SOV,129583
6253,Vurnary,SOV,
6262,Tula,SOV,306559
6278,Agryz,SOV,
6283,Sergiyev Posad,SOV,99478
6284,Sasovo,SOV,
6290,Serpukhov,SOV,125982
6291,Nizhny Lomov,SOV,
6315,Novomoskovsk,SOV,62102
6317,Usman,SOV,
6323,Yelabuga,SOV,
6324,Ostrov,SOV,
6328,Rtishchevo,SOV,
6338,Zelenodolsk,SOV,59300
6346,Kalyazin,SOV,
6357,Alatyr; Alatyr',SOV,
6358,Vichuga,SOV,
6365,Kozel'sk; Kozelsk,SOV,
6367,Nelidovo,SOV,
6369,Gryazi,SOV,
6379,Sorochinsk,SOV,
6380,Moscow; Moskva,SOV,14384082
6382,Serdobsk,SOV,
6383,Sovetsk,SOV,
6388,Mozhga,SOV,
6391,Ruzayevka,SOV,
6409,Kamenka,SOV,
6411,Karachev,SOV,
6432,Valuyki,SOV,
6454,Serafimovich,SOV,
6486,Akhtubinsk,SOV,
6490,Volgodonsk,SOV,129475
6494,Pavlovsk,SOV,
6502,Balakovo,SOV,117879
6503,Kotel'nikovo; Kotelnikovo,SOV,
6506,Kamyshin,SOV,91669
6516,Znamensk,SOV,
6517,Shebekino,SOV,
6538,Ust-Tsilma,SOV,
6539,Krasnoarmeysk,SOV,
6543,Sudzha,SOV,
6577,Gubkin,SOV,
6620,Kharabali,SOV,
6718,Pyatigorsk,SOV,208441
6730,Kizlyar,SOV,72757
6750,Budyonnovsk,SOV,56616
6794,Elista,SOV,96053
6961,Nakhodka,SOV,83146
6989,Arsen'yev; Arsenyev,SOV,
7274,Iskitim,SOV,
7359,Balezino,SOV,
7444,Askino,SOV,
7624,Derbent,SOV,112956
7672,Birobidzhan,SOV,
7736,Bagdarin,SOV,
7757,Yurga,SOV,
7796,Nyagan; Nyagan',SOV,
7815,Nazarovo,SOV,
7822,Sheregesh,SOV,
7844,Neryungri,SOV,
7846,Yarkovo,SOV,
7860,Petrovsk-Zabaykalsky,SOV,
7886,Mariinsk,SOV,
7895,Yugorsk,SOV,50484
9043,Soligalich,SOV,
9065,Vokhma,SOV,
9097,Sosnovy Bor,SOV,
9098,Luga,SOV,
9105,Priozersk,SOV,
9124,Veliky Ustyug,SOV,
9140,Zapolyarny,SOV,
9146,Slobodskoy,SOV,
9172,Shakhun'ya; Shakhunya,SOV,
9190,Podporozhye,SOV,
9195,Kem; Kem',SOV,
9197,Volkhov,SOV,
9201,Apatity,SOV,
9206,Vyborg,SOV,
9214,Kotel'nich; Kotelnich,SOV,
9243,Chapayevsk,SOV,59670
9248,Onega,SOV,
9257,Kineshma,SOV,
9259,Kanash,SOV,
9260,Zheleznogorsk,SOV,67435
9271,Sukhodol,SOV,
9278,Alexandrov,SOV,50202
9301,Kirov,SOV,
9302,Volokolamsk,SOV,
9325,Lyskovo,SOV,
9337,Pugachyov,SOV,
9343,Torzhok,SOV,
9349,Tuymazy,SOV,
9354,Buinsk,SOV,
9355,Oryol,SOV,281342
9358,Gorodets,SOV,
9360,Vyksa,SOV,
9373,Novocheboksarsk,SOV,89352
9402,Yoshkar-Ola,SOV,286454
9407,Sarov,SOV,
9417,Rostov-na-Donu; Rostov-on-Don,SOV,1028672
9422,Uvarovo,SOV,
9436,Frolovo,SOV,
9502,Uryupinsk,SOV,
9577,Yershov,SOV,
9604,Sovetskaya Gavan; Sovetskaya Gavan',SOV,
9628,Nazran; Nazran',SOV,144166
9647,Prokhladny,SOV,55604
9649,Karachayevsk,SOV,
9696,Belorechensk,SOV,68957
9709,Kropotkin,SOV,68370
10133,Revda,SOV,
10142,Mesyagutovo,SOV,
10170,Tselinnoe,SOV,
10189,Tugulym,SOV,
10196,Yasny,SOV,
10213,Troitsk,SOV,
10329,Zlatoust,SOV,66803
10466,Pereyaslavka,SOV,
10528,Gusinoozyorsk,SOV,
10531,Ust'-Koksa; Ust-Koksa,SOV,
10536,Novy Urengoy,SOV,58144
10537,Kamen'-na-Obi; Kamen-on-Ob,SOV,
10557,Mirny,SOV,
10579,Ukhta,SOV,
10596,Zhigalovo,SOV,
10617,Kolpashevo,SOV,
10627,Kyzyl,SOV,89448
10648,Krasnotur'yinsk; Krasnoturyinsk,SOV,
10649,Abakan,SOV,167068
10670,Ishim,SOV,63183
10678,Zeya,SOV,
10699,Ust'-Ilimsk; Ust-Ilimsk,SOV,
10712,Sharypovo,SOV,
11027,Makaryev,SOV,
11048,Borovichi,SOV,
11059,Lodeynoye Pole,SOV,
11071,Kargopol,SOV,
11074,Velsk,SOV,
11080,Gatchina,SOV,
11085,Alakurtti,SOV,
11092,Medvezh'yegorsk; Medvezhyegorsk,SOV,
11098,Inta,SOV,
11099,Danilov,SOV,
11109,Staraya Russa,SOV,
11142,Nikel; Nikel',SOV,
11182,Usinsk,SOV,
11192,Kichmengskii Gorodok,SOV,
11202,Pskov,SOV,145668
11234,Velikiye Luki,SOV,61885
11255,Yaransk,SOV,
11256,Pokhvistnevo,SOV,
11319,Dimitrovgrad,SOV,95281
11324,Pochinki,SOV,
11325,Klintsy,SOV,
11336,Roslavl; Roslavl',SOV,
11339,Bolgar,SOV,
11340,Semyonov,SOV,
11344,Arzamas,SOV,92653
11349,Rzhev,SOV,
11363,Shatsk,SOV,
11368,Mtsensk,SOV,
11381,Michurinsk,SOV,66261
11387,Morki,SOV,
11389,Al'met'yevsk; Almetyevsk,SOV,114543
11408,Balashov,SOV,72854
11410,Rubtsovsk,SOV,125380
11412,Rossosh; Rossosh',SOV,52521
11418,Novocherkassk,SOV,89495
11436,Zherdevka,SOV,
11449,Atkarsk,SOV,
11450,Kamensk-Shakhtinsky,SOV,57220
11475,Voronezh,SOV,863684
11496,Chistopol,SOV,58396
11540,Ertil,SOV,
11614,Nal'chik; Nalchik,SOV,224566
11633,Kislovodsk,SOV,123534
11678,Nevinnomyssk,SOV,103094
11745,Dal'negorsk; Dalnegorsk,SOV,
12106,Shadrinsk,SOV,
12157,Miass,SOV,78620
12172,Oktyabrsky,SOV,
12187,Cherdyn,SOV,
12200,Sibay,SOV,
12216,Kungur,SOV,53897
12244,Votkinsk,SOV,75832
12263,Komsomol'sk-na-Amure; Komsomolsk-on-Amur,SOV,193295
12287,Ozersk,SOV,
12393,Pechora,SOV,
12446,Yuzhno-Sakhalinsk,SOV,106912
12523,Kodinsk,SOV,
12527,Berezniki,SOV,96387
12540,Cheremkhovo,SOV,
12546,Cherlak,SOV,
12559,Nikolayevsk-na-Amure; Nikolayevsk-on-Amur,SOV,
12575,Severobaykalsk,SOV,
12584,Snezhinsk,SOV,
12595,Lesosibirsk,SOV,
12602,Lyantor,SOV,
12606,Kuybyshev,SOV,
12621,Kansk,SOV,
12626,Osa,SOV,
12654,Belogorsk,SOV,
12657,Svobodny,SOV,
12672,Nizhnevartovsk,SOV,195705
12679,Tatarsk,SOV,
12683,Magadan,SOV,61572
12687,Norilsk,SOV,
14156,Vladivostok,SOV,436926
14157,Mezhdunarodnyy Aeroport Vladivostok; Vladivostok International Airport,SOV,
14158,Khabarovsk,SOV,538466
14160,Blagoveshchensk,SOV,192405
14163,Irkutsk,SOV,434849
14164,Irkutsk International Airport; Mezhdunarodnyy Aeroport Irkutsk,SOV,
14166,Bratsk,SOV,80231
14167,Ulan-Ude,SOV,245016
14168,Chita,SOV,215428
14169,Sayanogorsk,SOV,
14171,Krasnoyarsk,SOV,559535
14177,Makhachkala,SOV,740512
14180,Makhachkala International Airport; Mezhdunarodnyy Aeroport Makhachkala,SOV,
14181,Grozny,SOV,113095
14183,Stavropol; Stavropol',SOV,357344
14185,Krasnodar,SOV,753688
14188,Krasnodar International Airport; Mezhdunarodnyy Aeroport Krasnodar,SOV,
14189,Novorossiysk,SOV,244138
14191,Sochi,SOV,188724
14193,Kaliningrad; Karaliaučius; Królewiec; Königsberg,SOV,438435
14194,Aeroport Khrabrovo; Airport Khrabrovo; Flughafen Königsberg; Kaliningrado oro Uostas; Lotnisko Królewiec,SOV,
14196,Polevskoy,SOV,
14197,Astrakhan; Astrakhan',SOV,520145
14199,Azov,SOV,70429
14200,Bataysk,SOV,111055
14202,Aeroport Rostov-na-Donu; Rostov-on-Don Airport,SOV,
14204,Taganrog,SOV,237019
14205,Shakhty,SOV,125197
14208,Volzhskiy,SOV,236086
14210,Saratov,SOV,761437
14211,Engels,SOV,162465
14215,Belgorod,SOV,364359
14218,Murmansk,SOV,272712
14220,Kola,SOV,
14221,Severomorsk,SOV,
14222,Sankt-Peterburg; St. Petersburg,SOV,
14226,Aeroport Pulkovo; Pulkovo Airport,SOV,
14229,Smolensk,SOV,279694
14231,Khimki,SOV,
14234,Aeroport imeni Aleksandra S. Pushkina; Alexander S. Pushkin Airport,SOV,
14236,Lyubertsy,SOV,
14237,Podol'sk; Podolsk,SOV,414099
14238,Kolomna,SOV,101135
14240,Lipetsk,SOV,270711
14244,Kaluga,SOV,267853
14249,Veliky Novgorod,SOV,148374
14250,Tver; Tver',SOV,339394
14255,Archangel'sk; Archangelsk,SOV,213275
14256,Severodvinsk,SOV,136041
14260,Vorkuta,SOV,
14265,Lesnoi,SOV,
14266,Syktyvkar,SOV,128829
14268,Kemerovo,SOV,431190
14271,Novokuznetsk,SOV,288930
14274,Leninsk-Kuznetskiy,SOV,
14276,Barnaul,SOV,445561
14279,Novosibirsk,SOV,1342711
